content,label
弟妹，我是你嫂子啊，我现在想回国了，刚看了一眼回国的机票只剩7张，你赶紧给我转点钱，等下机票万一没了回不去。,冒充领导、熟人类
奶奶，我在酒店吃饭跟服务员起了冲突，现在警察也来了，但我提出私了，只是现在没这么钱，你能给我转一点过来吗，我不想把事闹大。,冒充领导、熟人类
舅舅，我想购买回国的机票，但国外用不了微信，需要你在国内通过微信加一个航空公司的人微信好友，通过这个人购买回国机票。,冒充领导、熟人类
爸，我一个朋友要做手术找我借一万块钱，我没那么多，你帮我一个忙吧，这是我朋友的账号XXX，你直接转过去，就当是我借的。,冒充领导、熟人类
我是驾校教练，你之前不是想办理机动车驾驶证吗，我这边有个渠道，只需要一万二就能拿到，不用你来，可以的话就直接加我这个微信吧，咱们微信上聊。,冒充领导、熟人类
我是李总啊，我这边有个项目正在洽谈，对面张总喜欢喝点小酒，我给你个微信，你去他那里买点酒过来，钱我等下转你。,冒充领导、熟人类
老朋友，你好啊，不会听不出来我的声音吧，我现在在外面喝酒啊，出了点差错，借我一点钱应应急。,冒充领导、熟人类
爷爷，我在外面喝多了把人给打了，对方找我索赔一万医药费，这可怎么办，你能帮帮我吗。,冒充领导、熟人类
叔，我是你邻居的儿子，我现在与人发生纠纷，对方需要赔钱，你能先借我点吧，不想把这事让家里人知道。,冒充领导、熟人类
我是幼儿园主任，我们幼儿园现在要订餐，需要一些食品从指定渠道购买，我发送个微信号你添加一下，在他那里买了之后，我一起给你结账。,冒充领导、熟人类
小张，我是王总，现在公司周转不开，每个员工往这个卡里转20000块用于周转一下，后天就可以把钱提出来了。,冒充领导、熟人类
陈工，我是张总啊，现在在跟领导开会需要打点费，你通过银行卡转账过来吧。,冒充领导、熟人类
你好，是XX的家长吧，他在学校跟别人打架把玻璃打碎了，现在需要赔偿500块，你看是怎么支付吧。,冒充领导、熟人类
你好，是XX的家长吧，我是学校培训处刘主任，鉴于你儿子在学校报了班，但是还没有缴费，现在财务处马上就要下班了，再不缴费的话就只能把名额让出去了。,冒充领导、熟人类
好姐妹，我买了个包但我现在银行卡没钱了，你能帮我付一下吗，我明天现金给你，今天不买就买不到了，是一个限定款的。,冒充领导、熟人类
我是穆棱市拆迁办，你们家房子可能要拆迁了，但具体拆不拆还不知道，我可以帮你问一下上面的人，但估计得给点红包打点一下，你加我个微信吧。,冒充领导、熟人类
你好，我是XX学校的培训管理人员，现在我们学校可以报名清华大学课程，只要1999就可以了，我看你儿子学习成绩这么好，报一个这个不吃亏的，你加我微信转账给我，我就替你留着名额了。,冒充领导、熟人类
你好，我是培训班的张老师，之前给孩子报的课程可以退款，你加一个qq群，里面有人帮你退费的，完成一些小任务就可以了。,冒充领导、熟人类
你好，我是XX的律师，他现在出交通事故撞到人了，导致对方有轻微的脑震荡，需要赔偿医药费，还需要缴纳一定的保证金，否则会留有案底。现在我给你受害者的银行账户，往里面转五万块，对方就会签谅解书，这样就没事了。,冒充领导、熟人类
我现在在国外犯了点事，爷爷你一定要帮我啊，帮我交大概10000人民币的保释金就可以了，我给你我朋友的账户，你转给他就好了。,冒充领导、熟人类
哥们，我现在手机没有信号了，你帮我买一张机票，我给你个联系方式，要快，不然就没飞机回去了。,冒充领导、熟人类
小李，现在公司要把资金转给客户，你先垫一下，就8000块钱，等我回去找会计给你报销。,冒充领导、熟人类
叔，我今天晚上喝了点酒，然后觉得回去很近就自己开了车，现在交警在查酒驾，你能不能帮我一下，加一下交警的微信，给他发点红包，这样我就可以走了。,冒充领导、熟人类
姑姑，我朋友受伤住院了，急需医药费，但我的卡转账时间太慢，你先帮忙垫付一下，稍后自己将钱转给你。,冒充领导、熟人类
外公，我在外面参加生日宴会跟人打架受伤，住院需要医院费，你转5000块给我吧。,冒充领导、熟人类
我是无锡市天马家具厂的周老板，关于家具的事你明早上午10点来厂里面谈，今天先把一部分定金交了，我加你这个微信，你转账给我就行了。,冒充领导、熟人类
我是XX，你之前不是想在支付宝上套现吗，我可以帮你，但我现在支付宝冻结了，你往我支付宝转1000先帮我解冻，我再帮你套现。,冒充领导、熟人类
是金鹏职校的吧，我是律师，你们学员举报你们有隐私泄露的事件发生，现在学员提出私了，你加我这个手机号微信，转账给我这件事就算了。,冒充领导、熟人类
堂哥，我是XX，你之前借钱的时候我毫不犹豫的借给了你，现在我也急需用钱，你会借给我的对吧，这是我的银行账号XXXX转20000就可以了，真的很急很急。,冒充领导、熟人类
XX，是我啊，你老家的朋友，可以帮我个忙吗，现在因为外汇饱和问题，钱打不进去航空公司，想让你帮我支付机票钱，我已经把钱转给你，微信上发了截图，但是钱得24小时才能到账，你先帮我付机票吧。,冒充领导、熟人类
我是孙经理，公司助理发了个邮件，你在外地可能没看到，你添加一下这个qq，他会告诉你要干嘛的。,冒充领导、熟人类
我是发小啊，我现在在苹果专卖店，有一款手机正在打折，我还差2000块，你先转账借给我，我过几天发工资了还给你，你就直接打到这个账号XXXXXX上吧。,冒充领导、熟人类
我是XX，我之前买了很多东西都付了定金，现在不付尾款就买不了了，我现在还差4000块，你先添加客服qq，你跟她说是我买的，把钱转给她就可以了，你放心，我马上还你的。,冒充领导、熟人类
我是之前跟你合作的老张啊，你这批货我马上就可以给你发货了，你把钱打过来吧，账号是XXXX，别打错了。,冒充领导、熟人类
XX，是我，我想要购买回国机票，但是我这个地区网络波动，无法登陆国内软件。想请你帮忙向东航邓经理帮忙询问预定的机票情况。我给你个邮箱，你联系一下，如果预定成功需要支付相关费用，你先帮我垫一下，等我回国了还你。,冒充领导、熟人类
我是之前张哥介绍卖Q币充值卡，只需原价的7.5折，看你是熟人就7折吧，你转账到这个账号XXXX，我收到了就给你充值q币。,冒充领导、熟人类
成啊，是我XX，我家长现在在医院抢救，想找你借点钱应急，我可以给你打借条的，这是我账号XXXX，你先借我20000块，谢谢好兄弟了。,冒充领导、熟人类
是XXX的家长吧，我这边是学校考研项目负责人，现在报名有120个名额，我看您儿子成绩这么好，我觉得可以考虑一下，如果可以你就加我微信，先把报名费交了，我就给你留一个名额。,冒充领导、熟人类
xx，我现在在医院需要付款但是我的微信限制了暂时上不了没法付费，我用卡给你转账然后你帮忙用微信付下款，银行卡转账可能有2小时延迟，你先帮我微信付一下款。,冒充领导、熟人类
我是村书记，现在上面领导来这调研了，需要给领导送礼，但又不能以我的名义送，我给你个账户，你往里打5000块，我等这边结束了，我再去你家给你。记得要快，等下领导可能不高兴了。,冒充领导、熟人类
叔，我现在到徐汇区政府办事，需要打点办事人员，你给我转3000块到这个账号XXXX上，等我回去再给你。,冒充领导、熟人类
爷爷，我是XX，我在学校外面跟人打架，现在都在医院，没钱交医药费，先转500块给我吧。,冒充领导、熟人类
哥们，我现在在国外把钱花完了，没钱买机票回国了，你加一下卖票经理的微信，帮我买机票，钱直接转经理微信就行了，等我回国之后我再跟你叙叙旧。,冒充领导、熟人类
姐妹，我现在到酒店了，我想让你帮我确认一下我回国机票有没有预定成功，预定成功了你就帮我支付一下，我这边信用卡刷不了这么多钱了，这是客服经理微信XXXX，我还给你带了你最爱的衣服，等我回去哈。,冒充领导、熟人类
你好，是XXX同学吗，我是辅导员啊，你们之前报名的软件工程师考试，不是没有参加吗，现在这边可以申请退费，你加一个qq群XXXX，里面有人帮你处理退费问题的。,冒充领导、熟人类
我是老板啊，我现在急用钱，你给这个账户XXXX转20000块，事成之后不会亏待你的。,冒充领导、熟人类
我是游戏战队的管理层啊，今天不是给队员发战队福利吗，但我的卡上限了，今天你先帮我发一下福利，我明天转你，账户是这个XXX，发1000就行了。,冒充领导、熟人类
xx，我是你师姐，我现在在德国，大使馆通知我签证失效，需要亲自回国办理，但是VPN网络受限，无法连接国内网络，你帮我联系东航国际航班的李经理，帮我催促办理已预订的机票。可能要交点钱，你先帮我垫一下。,冒充领导、熟人类
妈，我现在拿我老师的手机给你打的电话，现在学校要交补课费了，你加这个手机微信号，转账给老师吧，就1800块钱。,冒充领导、熟人类
爸，是我，现在有清华大学的资深教师来学校开展培训活动，并许诺活动结束后将返还一半金额。我想报这个活动，你加一下这个微信xxx，报名费只要2000，结束之后还会退1000，很重要的一次培训活动。,冒充领导、熟人类
哥们，最近可以去领取民生补贴，你现在加一下这个会议号XXXX加入瞩目APP会议，真的可以领到几百块补贴。,冒充领导、熟人类
妈，我是XX，我们学校今天来了一个清华教授办培训辅导班，然后我报名了需要缴纳学习费用，你加一下教务科张主任的微信，把钱转给他就可以了，今天就弄吧，万一没名额了，这个很多人抢着要的。,冒充领导、熟人类
哥，我在国外碰了一下外国人，然后他就倒了，绝对是碰瓷，但我又听不懂，对方大致是要找我赔钱，哥你转大概2000欧过来吧，他不让我走。,冒充领导、熟人类
你好，是XXX同学吗，我是辅导员啊，你们之前报名的初级会计师，不是没有参加考试吗，现在这边可以申请退费，你加一个qq群XXXX，里面有人帮你处理退费问题的。,冒充领导、熟人类
张总，我是之前跟你合作过的XX，我们公司现在流水不够，想借您的卡刷一下流水，两小时之后就会把钱都还给您的，我加您个微信吧，在微信上我把账号发给您。,冒充领导、熟人类
小王，我是李总，之前不是有个客户买了车吗，说了给客户点福利的，但我不方便用自己的卡转账，你帮我转一下，等会我给现金给你，账号是XXXX，转2000就行了。,冒充领导、熟人类
我是村书记，现在村里的流水有点问题，但那边工程款要结了，你先帮我转过去，等我这边弄好之后再给你转过去，账号是XXXX，王老板，你跟他联系。,冒充领导、熟人类
张哥，我是XXX，我姑妈开了个店，想让你帮我刷刷业绩，我给你个二维码，你往里面扫几个299、399就可以了，我姑妈跟我说收到之后我就微信转给你。,冒充领导、熟人类
我是民意乡政府干部韩主席，现在你儿子在政府里有点小问题，同志们议论纷纷，你加我个微信，有些事不好在这说。,冒充领导、熟人类
我是金陵东路戈必真金属有限公司的面试官，听说你明天要来面试，我一看是你啊，我之前跟你打过照面的，要不要我给你打点一下关系，你加我个微信，转点打点费给我，我帮你处理一下，一定会录取你的。,冒充领导、熟人类
XX，你不是要去看林俊杰的演唱会吗，看你没买到票，我这边有熟人可以搞到，你要吗，你先转定金给我，我帮你弄就行。,冒充领导、熟人类
姐，我现在刚到广州还没找到工作，但已经把钱花完了，你先借我点，1000就行，这是我的账号XXXX。,冒充领导、熟人类
爸，我今年不是专升本考试吗，这边需要报一个文化课，然后他们老师说了一周就会退一半的钱，所以我很想报名，我把老师的微信发给你，你在微信上给他转账就可以了，1998块。,冒充领导、熟人类
老张啊，我最近不是在买那个华为新手机吗，我把定金付了，结果今天付尾款的时候我银行卡里钱不够了，你先借我1000块，过两天还你，账号是XXXX。,冒充领导、熟人类
李老板你好，我是之前的投保员小王，之前看您买的保险好像不太全，这边我帮你申请了一个优惠套餐，只需要1999一年，你要我帮你升级吗，我加您微信细说吧。,冒充领导、熟人类
李妈妈你好，我之前看你在物业群里想买母婴用品，我这边有个朋友是做这个的，专门进口外国高质量用品，你看你需要吗，我给你个微信，你跟她说我介绍来的，会给你打折，但毕竟是从国外进口，可能要先付款。,冒充领导、熟人类
之前我看你在我们群里不是想花呗套现吗，我姐夫有商户收款码，可以帮你，也刚好帮我姐夫做流水，一举二得，你看怎么样，我把二维码发你，你等会截图给我就行。,冒充领导、熟人类
妈，我之前买的回国机票只付了定金，然后我现在没钱付尾款了，你加一个航空公司的张经理，你跟她联系帮我付一下尾款，我过几天就可以回来了。,冒充领导、熟人类
我是中铁二十四局领导，你马上就要到审核期了，看你表现不错，很有机会，但如果给领导点红包更好，这个钱你也不好给，你转账到我这个朋友那，账号是XXXX，我这边帮你去打点。,冒充领导、熟人类
最近看你需要资金是吧，我这边有个朋友做贷款的，我可以帮你去说一下打打折，你加他微信，就说是我介绍来的，微信是XXXX。,冒充领导、熟人类
三姐，我现在在医院，我这边出了点事，身上没带那么多钱，手机也不见了，我这边找到一个好心人，你把钱转给他，他在这里帮我缴费，姐，要快一点，很急。,冒充领导、熟人类
你好，我是之前给你服务过的小孔啊，这边我们店出了一款新的lv包，我知道您一定会想第一个买的，您给我转5000定金，我跟店长说直接留下给您。,冒充领导、熟人类
姐，我是之前给您代购啊，现在我在纽约，这边价格都上涨了一点，你看要不再转点给我，我一次性都给您买了。,冒充领导、熟人类
是XXX家长吧，我看你之前是做家具生意的，学校这边需要订购一批床垫，然后还需要床架，我知道你们不做这个的，我这边给你个微信，他们卖床架，你们聊一下吧。,冒充领导、熟人类
爸，我现在在外面打牌，把钱输光了，还欠了8000，他们不让我走，这是他们的账号，你给他们转8000块，不然我回不去了。,冒充领导、熟人类
我是你远方亲戚，我来你这边找领导办点事，但现在领导不太愿意帮我弄，你看能不能帮我转领导点红包，打点一下，这样感觉就好多了。,冒充领导、熟人类
我是刘经理，这批货物已经发货了，这是单号你可以查到，这钱是不是可以打过来了，先打一半吧货物到了再打另一半，这样你放心我也放心。,冒充领导、熟人类
哥，这不月底了吗，家里给的生活费用完了，你看能不能借我200块，下个月我生活费到了立马还你，这是我支付宝账号XXX，谢了好兄弟。,冒充领导、熟人类
我是xx。我在南方航空预定了回国的机票，但现在和订票的张经理联系不上了。能麻烦你帮我查一下具体的行程表和出票时间吗？我在QQ邮箱等你的回复。谢谢！,冒充领导、熟人类
我是xx。因为我的手机网络被限制，无法登录其他聊天软件。我急于回国，需要购买机票，但由于手机网络问题，无法支付机票费用。能不能麻烦你垫付一下，我会在回国后立即还给你。麻烦通过邮箱联系我，谢谢。,冒充领导、熟人类
哥，我是XX，我换了手机，已经付了定金，但需要在18点前付清尾款。问题是，只能通过手机app付款，而我只有网银，跨行转账需要两个小时，来不及了。要不我先把钱转给你，你再帮我付一下？给你一个账户，方便吗？,冒充领导、熟人类
叔叔是我XXX，现在手机由于网络问题用不了，急需你帮忙在航空公司买票。我发了一张转账截图，6至12小时后会到账，希望你能帮我转一下。账户信息是：XXX。谢谢了！,冒充领导、熟人类
我是Ditan。抱歉打扰你，我的手机被限制漫游了，微信上登不上去。想请你帮我联系一下东航的胡经理，办理一下回国的机票。我真的很着急，希望你能帮帮我。谢谢！,冒充领导、熟人类
我是你朋友XX，我在英国读书，要回国，机票定金付了，没有付尾款，我需要你帮我和一个姓李的经理联系。经理的联系方式是XXX。现在由于公司外汇饱和，只能通过境内网银支付尾款。希望你能帮我先垫付一下，我会尽快还给你。谢谢了！,冒充领导、熟人类
姐妹是我XX。我在亚马逊平台上看中一个包，遇到了一些问题。我最近微信、QQ都不能用了。如果方便的话，你能不能加入一个QQ群，帮我在那里询问一下是否成功抢到包？我也发了一些付款截图，你看看能不能帮我付款。谢谢！,冒充领导、熟人类
你好，我是XX。我在美国准备回国，需要你帮忙代付东方航空的机票款项，我给了一个航空公司客服的邮箱地址XXXX。我已经通过中国银行转账给你了。你能帮我付一下机票吗，国内转账可能要2小时才会到账，你先帮我付款。,冒充领导、熟人类
你好，我是读研时的朋友，急需回国因为身体不舒服，预定了机票但没出票。我这是新号，我发给你一个东航航空公司的二维码，帮我扫码一下吧。顺便帮我付一下款，等我回到国内了请你吃饭。,冒充领导、熟人类
我是XX，现在由于航班熔断，我需要你帮我代付一下航班费用，我用银行转账给你了，但需要两小时才会到账，你先帮我付一下机票吧谢了。,冒充领导、熟人类
你好，我是在韩国的朋友。因为航空公司网络问题，我购买的机票钱退回来了，一直支付不了。能不能帮我支付一下机票费用，等我回国后会立即还给你。希望你能帮帮我，谢谢！,冒充领导、熟人类
你好，我是合全药业领导XXX。我因为在国外，其他APP都被限制使用，无法购买飞机票回家过年。我给你发了的东方航空公司的邮箱账号，并且发了一个中国的个人收款账户。你帮我转账给这个账户，帮我购买机票。等我回来一定不会亏待你的。,冒充领导、熟人类
你好，我是你的孙子。现在我在因为一些事情被公安机关抓获了，现在需要交罚款、交保证金、交钱清理案底，情况比较紧急。希望你能尽快帮我解决这个问题，否则可能会有麻烦。请你尽快通过银行汇款的方式帮我处理一下，谢谢。,冒充领导、熟人类
你好，我是你爱人的姨。非常抱歉打扰你，我朋友的爸爸不幸摔跤导致脑溢血，目前在医院抢救。我急需借钱，我先把钱转给你，然后你再转给我朋友，这样她会认为是找你借的钱。可以帮我一下吗？我会尽快还给你的。,冒充领导、熟人类
是XX家长吧，我是学校李主任，你儿子还报了另外两门学科，现在还要补交800块钱，我加您个微信，你转账给我吧，我等会把电子发票发给您。,冒充领导、熟人类
你好，我是金铭学校的陈老师。我们想在你店里长期订早餐，我添加了微信并确定了一些样品后，我让你们后天送货。我想让你们帮订一些其他的货，一个叫海文铭食品有限公司的供应商，你联系一下确认订货。他们那边需要先打钱后发货，你先付着，等这边都好了之后我一起付给你。,冒充领导、熟人类
你好，我是朱聃，海信集团控股公司的总经理。我想和你商谈一些关于国际收购的事宜，需要你的全力协助提供资金。请你将款项转账到指定的浙江稠州商业账户。,冒充领导、熟人类
我是泰诺化工有限公司老板，现在你们需要的货我们已经发出了，根据协议现在需要打一半的款过来，这是我们的公司账号XXX，麻烦了。,冒充领导、熟人类
你好，我是你女儿的同学。她想报名清华培训班的语数英三科课程，教育局会报销其中的七成费用。请你联系教务处主任，电话XXXXX，缴纳报名费用。,冒充领导、熟人类
你好，我是你的同学。真的很抱歉，我朋友出车祸需要借钱。今天晚上就需要用很多钱，但我现在拿不出这么多，你能先借我20000块吗，我以后尽快还给你，这是我银行账号XXX，感谢感谢。,冒充领导、熟人类
是XXX吧，我这有一批废弃钢材你收不收啊，我加你微信细说吧。,冒充领导、熟人类
你好，我是你的同事。刚刚在QQ群内收到领导的消息，要求核对公司资金。你把你管理的两个公司账户的资金数目告诉了我，然后用你的个人账户转账到我给你提供的账户，公司账户的钱不动，等这边处理完了，我再用公司账号的给你转回去。,冒充领导、熟人类
你好，我是你老板。明天我们有一位客户要来公司洽谈合作，但我现在正在外地和客户谈事务，需要你提前为一些费用垫付。我刚刚在地铁里给你打电话，有些沟通不方便。请你买些烟，然后我会给你发送一个账号，你帮我转账给客户。麻烦了，希望你能在明天上午9点前完成。,冒充领导、熟人类
我是国鸿的啊，公司这边有个工地马上就要开工了，我就想到了你，怎么样有兴趣吗，我可以帮你打点一下领导，加个微信细聊吧。,冒充领导、熟人类
是XXX的爷爷吗，我这边是公安局的，你孙子把人家打了，对方可以私了，我这边也建议大事化小，小事化无私了得了，我把对方手机号给你，你打电话问一下吧。,冒充领导、熟人类
我是XX，我现在购物支付受限了，你帮我付一下款，这是购物客服的微信号XXXX，你加她好友就可以了，跟她说是我，把钱转给她就可以了。,冒充领导、熟人类
爸，我昨天洗衣服的时候手机不小心掉下去了，我有重要的事要跟你商量，你加我这个手机号的微信，我要报一个培训班，这两天就要缴费了，加这个微信把钱转过来就可以还是我需要修手机估计也要好几百。,冒充领导、熟人类
是XX的家长吧，你孙子在学校把人家的平板电脑弄坏了，要赔给人家，你加我微信转钱给我或者银行转账吧，银行账号是XXXX，转2000块就行了。,冒充领导、熟人类
您好！我是二附属医院的医生，有一件紧急事情需要您的协助。我们的两位领导抵达天津，因为需要给领导送红包，但由于领导不接受现金，而我本人未携带足够的现金。因此，我希望您能帮忙完成一笔转款，以解决这一急切问题。,冒充领导、熟人类
我是XX，我有一些学习上的事情需要跟您商量。由于我的手机掉水里了，无法正常通话，所以只能通过别人手机跟你打电话。学校突然推出了一门非常重要的课程，我很想参加，但需要缴纳一笔报名费。考虑到时间紧迫，我给你老师的电话，你加她微信，把钱给她就行了，价格1000块。,冒充领导、熟人类
我是XX。很晚了，真的不好意思。我这边有个突发情况，我的战友不幸住院了，需要一笔急用的资金。为了方便后期追溯，我需要您帮忙先将款项转给我，再由我转给他的医药费用。我已经在微信里给您发了一张向您卡号转账的截图，请您尽快完成转账。非常感激您的帮助，我会确保将款项及时转交给我的战友。,冒充领导、熟人类
你好！我是，有点着急要找你帮忙，我的微信和支付宝被限制了，导致我无法完成购物支付。我正在购买一些衣服和鞋子，但目前无法付款。我听说“云闪付”是个不错的替代方案，可以帮助我完成支付。麻烦你下载并安装“云闪付”APP，然后帮我付款一下。我会把款项立即转给你，非常感谢你的帮助！,冒充领导、熟人类
我是您外孙。我在校外给同学庆生时不慎发生了一些意外，导致我腿部受伤了。我需要一些紧急的经济支持来处理一些医疗费用和其他开销。因为我不想让学校知道这个事情，也不想让父母知道，就只打电话给你了爷爷。这是我的卡号XXXX，转个3000块应该就够了。,冒充领导、熟人类
我是。我表姐夫遭遇了一场工伤导致的生病，需要紧急手术。由于我的微信账号被冻结，我无法进行转账。我急需资金以支付手术费用，希望您能够帮助我转一笔款项。为了方便您查看，我已经给您发送了一份转账记录，请您尽快确认并完成转账。这对我表姐夫的手术非常重要。因为情况比较紧急，我想麻烦您尽快转账，非常感谢。,冒充领导、熟人类
我是您在智联招聘网投递简历的招聘方。为了进一步了解您的能力，我们安排了一次面试机会。请您添加我们的微信账号进行详细沟通。微信号：在与我们接待员的交流中，您可能会被要求完成一些任务，如关注公众号、转账等。这是我们公司的一部分流程，完成后您将获得相应的报酬。请您按照接待员的指引操作。,冒充领导、熟人类
我是无锡市管理员姓朱。由于个人原因，我需要处理一些私人事务，需要您的帮助。因为礼物是现金形式，所以我想请您帮我转账，之后我会将现金还给您。我希望您能够理解，并协助我完成这个转账。这是个人的事情，希望不要弄得大家都知道。感谢感谢。,冒充领导、熟人类
我是您的老乡。由于一些紧急情况，我朋友的医药费用需要支付，但我的银行卡受限制，无法完成支付。我急需您的帮助，请您代为支付这笔费用。为了方便您核实，我已经向您发送了一张转账截图，请您查收。请您在收到信息后尽快完成代付。这对我朋友的医疗费用非常重要。,冒充领导、熟人类
我是XX。最近，学校正在开展文理科优秀学生的培训项目，我很幸运地被选中了。为了顺利参与培训，学校要求家长缴纳一定的费用。所以我想报名，你加一下老师的QQ号：，以便进行缴费。,冒充领导、熟人类
我是你表弟。我在QQ上发现自己的微信证件过期了，而微信和支付宝无法正常支付。我需要紧急用钱，希望你能够帮我转账。你可以先转账给我提供的账户，然后我再用我的微信将钱转给自己。,冒充领导、熟人类
我是您的外甥。我刚参加一个生日宴会，不小心与人发生了争执，导致受伤住院。医院需要支付一笔费用，目前比较紧急，希望您能够帮我一下。我知道您可能会担心，我会提供一个账号，您可以直接在中国农业蓬莱网点的柜台填写汇款单，将款项直接转账给我。请您尽快帮我完成这笔转账，非常感激您的支持。,冒充领导、熟人类
我是你的外甥女。我在抖音上看到您的账号，想向您借一些钱买一张回国的机票。我目前在加拿大，有一些紧急的事情需要处理。我会提供一个账号，您可以帮我转一笔款项过来。如果方便的话，请尽快帮我完成这笔转账。非常感谢。,冒充领导、熟人类
我是您的亲戚。由于一些紧急事务，我需要从老家前来办理，但遇到了一些经济上的困难，希望您能够帮我一把。我已添加您的微信，希望我们能够更加方便地沟通。因为事情比较急迫，我需要您帮我汇款一笔资金。请您在方便的时候转账给我，金额是6000块。我会尽快归还给您的。,冒充领导、熟人类
我是你堂姐。我需要您购买一张回国机票，并将机票信息发送至我的邮箱。我已联系了“东方航空”的客服，您可以将机票信息发至客服的邮箱，邮箱地址是。由于时间紧迫，希望您能够尽快处理。一旦您购买好机票，请通过微信或短信通知我，并将机票信息发送至客服邮箱。我会尽快还您款项。,冒充领导、熟人类
我是青浦第一中学的老师。因为我校有一项活动需要大量的奶茶和餐饮食品，得知您经营的阿姨奶茶店口碑很好，所以想在贵店定购这些产品。我已经加了您的微信，并在沟通中追加了奶茶的数量。此外，我还需要帮忙到指定的商家那里订购50份餐饮食品，我已将该商户的微信发送给您，希望您可以添加他并与他联系。他会为您提供详细的订单信息。为了确保订单的顺利进行，我需要您先行付款。您可以通过商户提供的微信二维码进行支付。,冒充领导、熟人类
我是。真的抱歉打扰你，我在购买机票的过程中遇到一些麻烦，因为我所在的国家的外币无法直接购买机票。我希望你能帮我购买一张机票，我会在之后还款给你。为了方便转账，请你使用手机转账到以下账户XXXX非常感谢你的帮助，我真的很抱歉给你带来了麻烦。请在完成转账后及时告知我，以便我能够确认支付并安排机票的购买。,冒充领导、熟人类
哥们，之前不是因为疫情我们有很长一段时间没有工资吗，现在国家在搞那个补贴，你加一下负责人微信，他那边会给你补贴几千块的，但你要证明疫情那段时间你没有收入，你到时给负责人发个红包，他会帮你的。,冒充领导、熟人类
刘姐，是我XX，我这边出了点事需要急用钱，你可以借我10000块吗，就叫我这个微信转账给我就行了，感谢感谢，等我钱到了第一个还你。,冒充领导、熟人类
哥，我最近不是在直播公司上班吗，我这有个任务就是给自己公司的主播刷2000块礼物，我昨天打牌把钱输光了，你转2000给我呗，我等下把账号发给你，等我发工资了就还你，感谢感谢。,冒充领导、熟人类
小赵，今天不是甲方过来商谈项目嘛，上次没谈好，想着这次给人家准备点红包，我已经知道他们的账号了，你先每人转5000块过去，等事成之后公司连本带息给你，账号是XXXX。,冒充领导、熟人类
我是你朋友。我在营业厅换卡时忘记将微信和QQ进行换绑，导致无法登录。我需要进行短信验证，但因为手机更换，所以无法接收验证码。我尝试购买新手机，但邮箱也无法登录，所以希望你能够帮我看一下订单并联系客服。客服告诉我支付界面没有网银支付选项，但我只能通过网银支付。请你联系客服询问是否能进行代付。我已提供了一个账户，请你尽快转账。转账完成后，请你联系客服确认付款是否成功，然后告知我何时可以收到新手机。非常感谢。,冒充领导、熟人类
我是中国区GTM部门主管，现在打电话给你就是想查一下你们公司的情况，现在有人举报你在公司有一些问题，还请你配合我们调查，这是我们的沟通qq群，麻烦你加一下，在里面不要发言。,冒充领导、熟人类
我是你的朋友。我需要紧急订购国外的机票，但是我的微信转账被封了，无法使用。我现在很着急，希望你能帮我一下。因为在国外使用卡进行转账比较麻烦，我需要你在国内使用卡帮我完成转账。这是我的账号XXXX。,冒充领导、熟人类
我是您以前在幼儿园工作的台湾老板。很高兴与您联系上。由于一些资金周转的问题，我目前遇到了一些经济困难，希望您能够帮我一下。因此，我想向您借一笔资金。请您考虑一下是否能够支援我，我会尽力在尽快的时间内还清这笔借款。如果您愿意帮助，我们可以进一步商讨具体的金额和还款方式。,冒充领导、熟人类
我是您的外孙女婿。因为一场意外事件，我不幸地将某人推倒导致头部受伤，目前被公安局关押在看守所里。由于在看守所，我的手机也被收缴了。我现在情况比较紧急，需要您的帮助。我无法直接联系外界，希望您能够协助我处理一些事务，具体情况我会在之后提供。等会我给您发一个账号，你往里面转8000块，他们就让我可以出来协调一下。,冒充领导、熟人类
我是XXX，在中兴通讯公司一起工作。有一件比较紧急的事情需要你的帮助。我们领导需要一笔资金，但我现在比较不方便，所以希望你能够先帮我转一部分款项。我会在之后还给你的。,冒充领导、熟人类
我是你的同学。我即将回国，但因为一些原因，我无法使用网银进行支付。我已经预定了机票，但由于境外转账需要一些时间，我现在急需一笔资金。能否帮我先转账，并在24小时内将款项转给你？,冒充领导、熟人类
我是你的外孙。真的很抱歉打扰你，我在喝酒后与朋友发生了一场冲突，导致我被关在派出所。我的朋友需要进行紧急手术，需要一笔资金，希望你能够帮我一下。我不想让父母知道这个事情，因为他们可能会很担心。我需要你保密，希望你能够通过手机网银将资金转账到农行账户XXXX。,冒充领导、熟人类
我是谷峰驾校。我得知您有办理驾驶证的需求，我可以为您提供代办服务。为了更好地沟通和协助您，您可以通过微信添加我的微信账号：谷峰驾校。在我们这里只要交钱了，我们就一定能够帮你拿到驾驶证，而且是国家批准的，不是假的证。,冒充领导、熟人类
我是你儿子的同学。很抱歉因为手机丢失，只能通过QQ联系你。我儿子最近想报名参加清华大学的培训课，但报名必须通过家长和老师联系，并交费后才能成功。他给了我我们班主任的QQ号，希望你能联系班主任报名并缴费。,冒充领导、熟人类
我是xx，这几天我的微信号不知道怎么的被限制付款了，我银行卡转了2000给你，你微信转我一下，银行转账有2个小时的延误，你先微信转给我吧，感谢感谢。,冒充领导、熟人类
